____________________________________________________________________________________________________;__O_OO______O____O__O_O____O____O__O_O___________O___O_____O___O__OO_O_O____________O_______________
__+__-X-_______---_____+__---_______-X-_______---_+_+____________---_______-X---_____---XX_______---;_O+OO-X-_______---_____+O_---O_O____-X-O______---O+O+____________---_______-X---__OO_---XX_______---
---_+___+_-X-_______---___________________________+---_______-X-+_____+-X-+______---__________+_____;---O+__O+O-X-_______---____O_________________O____+---______O-X-+_____+-X-+__O_O_---O____O____+_____
____+_____----______-XX------_-----X-X-_____-----______+___+_+_---_____+_-X-_+_+___---___+__________;____+O____----______-XX------O-----X-X-_____-----__O__O+___+_+_---_O_O_+_-X-_+_+___---_O_+__________
+________++____________+_+___________+___-----_____-X-X-_____-X---_____---_______---_______-X-______;+____O___++________OO_O+O+_O_________+__O-----_O__O-X-X-_____-X---_____---O______---_______-X-______
______++____+___---_______-X-_______----_+____-XX+______----_____________+____--________-X__++____--;__O_OO++____+___---_______-X-______O----O+____-XX+_____O----___O_________+____--________-X_O++____--
---____-X--X-____----X---_____-X-+-__------X-__-X-__---__---______+___+++__---__------X-__-XXX----__;---____-X--X-_O__----X---_____-X-+-__------X-__-X-OO---__---______+O__+++O_---__------X-__-XXX----__
_____+_________________________---_______-X-_______---+_____---_______XX-_______---__+____-X-_______;____O+O____O_________O_________---O___O__-X-O______---+___OO---_O_O___XX-_______---__+OO__-X-_______
___+_++---_______-X-_______---______---_______-X-_+_____---_____+___+___________--________X-_++_____;___+O++---_______-X-_OOO___---______---______O-X-_+O____---____O+___+_________O_--________X-_++O____
_-X-____+__---________________________+____++_________________________+_________+_____________+_____;_-X-____+__---O___O_____O___O_________+__O_++O____________O_O_________+______O__+_O____O______+O____
_______________________________+_________________+________________+_________________________________;___OO___________O_O_______O___O+_O_____O___O_____+___O_____O_O___O+O_O____________O___O_____________
____------_++_-X--X----_-------X-____-X----_+__-X-+__---_---___-X-_______-+-_____-----_____-X-__++_+;____------_++O-X--X----_-------X-____-X----O+O_-X-+O_---_---___-X-_______-+-_____-----_____-X-__++O+
X-+_-X-_--+-__---_-XX-_---__------X-____-X-------_-X--XXXX-_---------__-X-_-X-___-X-_---_+_---______;X-+_-X-_--+-O_---_-XX-O---__------X-____-X-------_-X--XXXX-_---------__-X-_-X-___-X-_---O+_---______
_---______--X-_____+X---__---_X-____-X-+--____---___+_---__+____-X-__+____---______+_+___+__________;_---O_____--X-_____+X---__---OX-____-X-+--____---__O+_---__+____-X-__+____---O_O___+O+_O_+__________
---XXX-----X------X-----_+_---_-X-_______---_____+______+__+_________+_______+____+_________________;---XXX-----X------X-----_+_---_-X-_O___O_---_____+_O__OO+__+_________+__O___O+____+_________________
---_____---X---___-+-X-X-___-X-----___-------_____-XX+-__+_+-----__+_+___________________+__________;---_____---X---___-+-X-X-___-X-----___-------O_O__-XX+-__+_+-----__+_+__O__O___O_________+_____OO___
___-X-_______---___________________+________---_______-X-_______---___+_+_---___+___-X-_______---___;___-X-_______---_____OOO____O______+O_______---___O___-X-__OO___---__O+_+O---O_O+___-X-O______---___
__+_______---_______-X-++___+_---________________________________________________+__________________;OO+O______---_____O_-X-++O__+_---_______O____O____O_O__O____O____________________+O___O_O___________
__-+--X+X----X-------X-+-_____---X-+__---X---___-X---_____-X_-----+_--_-XXX-____--------__X-___-X-__;__-+--X+X----X-------X-+-_____---X-+O_---X---___-X---___O_-X_-----+_--_-XXX-____--------__X-___-X-__
____________________________________________________________________________________________________;_____O__O__O___O_____O_________O_O___O_____O___O______________O___O__O____O____O_________O_OOOO_____
________________________---___--__-X-__+X-__---___--_______+____________---_____+_-X-_______---+++__;______OOO______________O---___--_O-X-__+X-__---__O--_____O_+__________O_---OO___+_-X-_______---+++O_
_______+______---___+_++-X-__+____---__________---____+__-X-_______---____+___--____-----X____-XXX--;_O____O+______---___+O++-X-__+____---__O_OO____---____+__-X-____O__---____+___--____-----X____-XXX--
________________+__________________________________---_______-X-_____+_---_____________________+____;_O_________O____+O___________OO__O_________________---_____O_-X-_OOO_+_---_____O__OO_____O_____+OO__
--_-+-----X-_-+-X--XX-+-X----+--_-X-__-X--_----_--X-__-X-_----__---_-X----_----X-+X-_-X--X----_-----;--_-+-----X-_-+-X--XX-+-X----+--O-X-__-X--_----_--X-__-X-_----__---_-X----_----X-+X-_-X--X----_-----
________________________________+___________________________________________________________________;_______O__O_O_______O_________O_+__O____O_O____OO___O_______O_____O_____OOO_O__________________OO___
___----X-_----X--X-_X+--X----_----+--X-_-------X-_X--X-_---------___-X-X-__+++-X----____-X_-X-____--;___----X-_----X--X-_X+--X----_----+--X-_-------X-_X--X-_---------___-X-X-_O+++-X----____-X_-X-____--
___-X-+_++___-----______+-X------__----+-X-_+-X--+-X-__----X----------___-X--X-___-----X-___-X+----_;___-X-+O++___-----______+-X------_O----+-X-_+-X--+-X-__----X----------___-X--X-___-----X-___-X+----_
_-XX-+_+___----_---___+___-X-_______---___+___---_______-X-______+---______+---_______-X-_______-X-_;_-XX-+O+O__----_---___+___-X-_O_O___---___+___---______O-X-____O_+---______+---_______-X-___OO__-X-_
________________________________________---_______XX-____+__---____________+________________________;___O_________________O___O__O__O___O____---__O_O__XX-____+__---____O_____OO+_O_O_O_______O______O___
_______________________+_____________---____++_-X-_______---_____________________----______-XX-_____;O________OO________O__O+_____O_______---___O++_-X-_______---__O__O___________O___----______-XX-_OOOO
____________________________________________________________________________________________________;________O_OOO_____________OOO____O______O__O______O______OO_O_O_OO____O_______O_____O_______________
_+_++---+_----_-X-__-+X-_---------__-+XX____------_----X-____-X-----___-+-_-X-_+_-------_____-X-___+;_+O++---+O----_-X-__-+X-_---------__-+XX____------_----X-____-X-----___-+-_-X-_+_-------_O___-X-___+
_______+___---_______-X-_______---_____+________________________________+__+_______________+________;______O+O__---_______-X-__O__O_---_____+___O_OOO________________________+OO+___________O___+O_OO____
__________+___________________+_____________________________+____________+___--------__-X--XXX-__-X-;O_OO__O___+_________O_____O___+___________________O__O______+_______O____+OO_--------__-X--XXX-__-X-
____----______-XX-__+___----__+__+-X-_______---__________________+_____________+_+_______+__________;____----______-XX-O_+___----__+_O+-X-_O_O___---___O_____________O+_____________+O+O___O__+_________O
_______++_____________________________--________-X________--________________________________________;_O_____++O___________O_OO__O___O_____O--_____O_O-X_______O--O__O______O_______________________OOO___
______---_______-X-__+____---__________+_____+________---_______-X-_______---____+___---_______-X-__;__OO__---_______-X-OO+O__O---O_____O___+__O__+___O____---_______-X-OO__O__---____+___---_______-X-__
____________________________________________________________________________________________________;O_OOOO__O_O_________O_____O______O_________O______________O____OO______O______O_____OOO_O___________
____+______________+______+_________+_____+_______________________+_______+________---_______-X-____;____+_O_______O_O_O+__O___+_____O___+___O_+_O___________________O_+_______+_O____O_---O______-X-____
_____________+___+__________________________________________--________X-+_______X-+_______--________;_______O_____+OO_+__O_________O_O_______O______OO_O_________--O__O____X-+_______X-+_O__O__--________
_-X-_-X-___---_-X-__+---_---___-X-___+___---_______++__---___-----X-___-XX----___----_---_______-X-+;O-X-_-X-__O---_-X-__+---_---___-X-___+O__---______O++__---___-----X-_O_-XX----_O_----_---O______-X-+
________________++________-------+__-XX--X-___-------_+---______+-X---_____---X-----+__----XX-___+__;_______________O++_____O__-------+__-XX--X-___-------_+---____O_+-X---____O---X-----+__----XX-__O+O_
__---_______-X-_______---______+____________+___________________+_---_______-X-_______---______+____;__---OO_____-X-_______---_O_O__+O___________+______O__O___OO_O__+_---__O____-X-_______---____OO+O___
---__+_----X-____-X----____---___________________+______+___________________+_______________________;---_O+_----X-____-X----____---O_OOO_O__OO________+O___OO+___O______________O+____O__________________
---__-X-__XX-__---__------____----X-__+_-X----____---_____---------+-X-XXX-X-+-X-------_---XXXX-____;---__-X-__XX-__---__------____----X-_O+_-X----____---_____---------+-X-XXX-X-+-X-------O---XXXX-____
_---_______-X-_+_____-----__----X-X-__-XX-+-X-_+-X--X-X-_+--_-----____------_+__-X--X-____------_+__;_---_______-X-_+O____-----__----X-X-__-XX-+-X-_+-X--X-X-_+--_-----_O__------_+__-X--X-____------_+O_
____________________________________________________________________________________________________;O_________O____OOO_______________O_OO____O_________O_O__O__O_O_______O_________OO________O_____OO___
__+_+----X_____-XX-X---+_----X-X-_____-+---_____--__---+_+--__-X-___-X-----___---XX-______----______;__+O+----X_____-XX-X---+_----X-X-O____-+---_____--__---+O+--__-X-___-X-----___---XX-_O____----______
____________---_______-X-_______---___________________________________+_____+_______________________;OO__________---___O___-X-_______---___O_________O______O__O_O_O_______+_____+_OOO_____O___O_OO__O___
_______________________________+____________________________--________X-________--_____+____________;_____OOO_____________O_O__O____+____O____O______O_________O_--____O___X-_O______--____O+OO___OO_____
__+____---__+---_-X-___-X-_---___---+_+___________--_+______X-________X-________--__________++___+__;__+____---O_+---_-X-__O-X-_---___---+O+____O______--_+______X-____O___X-________--________OO++__O+__
________________________________+____+______________________________________________________________;____O_____OO____________________+____+OOO_O_____________O_________O_O__OOO_____________O___OOOO_____
___+_-X+-______-----___---__-X___-X-----___---X-_______-X-_______---____________------_+__-XXXX-____;_OO+_-X+-______-----_O_---__-X___-X-----___---X-_O_____-X-_O_____---_______O____------_+OO-XXXX-____
___+_+____+________________-----_____-X-X---___-X-X-X-___-X---X-___---_---____-X______++--__________;___+O+O___+_________O__O___-----_____-X-X---___-X-X-X-___-X---X-__O---_---____-XO____O++--__________
_____-XXX-_____-----_----_____--XX-+_++_X----_____X-_____---X-_____-X---+____---__________________+_;O_O__-XXX-_____-----_----_____--XX-+O++_X----_____X-___O_---X-_____-X---+____---__O______________O+_
__-XX-______----______________________--________-X_______---+_+___+-X-__---_+---__-X-______+-X-___+_;__-XX-______----_______________O____O_--________-X______O---+O+___+-X-__---_+---_O-X-______+-X-OOO+_
_________________________________________________________+_________________________________+________;_O_______O_O____O__O_________O__O__O___O_____O_O_______O_+___________O_O_____________OOO___+O_______
___----______-XX-______----________++_______________________+_________________________---_______-X-_;_O_----______-XX-_____O----_____O_O++O____O_______O_________+_____OO____O_____________---OOOO___-X-_
________--________-X_+______--____+___________+___________________________________________+________+;_______O--_O______-X_+______--___O+___________+____O____O________________O_____O_________O+OOO_OOO_+
----X-X-__-XX-X---__------________________---_______-X-+_+--__-X-__+-X-----+_+---X-_______---_______;----X-X-__-XX-X---__------________O_______---__O____-X-+_+--__-X-O_+-X-----+_+---X-_______---OOO____
_-X-_+_____----_---__-XX-_-X-+_--------_---_-X-___-X---+-___---+-+----__-X-X--X-__-X------__---_++__;_-X-O+_____----_---__-XX-_-X-+_--------O---_-X-___-X---+-___---+-+----__-X-X--X-__-X------__---O++__
____________________________________________________________________________________________________;_____OO__O_OOO_______________O_______O_O_____O_O_OO______________OOOO__OO_____________O_____________
_______+____________----______-XX-______----_______________++________+______________________________;___O__O+O___________----______-XX-_O___O----_O___O_______O_++____O___+O____O_______O_O__O___________
__---_______-X-_______---____++_+___---_______-X-+_+__-----_____-XX-___+__----__---_______XX-_______;__---_______-X-_O_____---_O__++O+___---O____O_-X-+_+__-----O_O__-XX-___+__----_O---_______XX-_______
___________+_______________++_______________________________________________________________________;______OOOO_+_O_______O_____++O____OO___________O_____O___O_________O_OOO______________O_____________
__________________________________________________________________________________________________+_;O_O____O__O___OO____O______________O__O____________OO______________OOO__________OO______________OO+O
________________+___________________________________________________________---_______-X-_______---_;O_____O___O_O___+_____O_O_O_O___O___O_______________O____OO___O__O__________---__OOO__-X-_______---_
__+_______________________---_______-X-_______---_+_________________________________________________;_O+_OO____________________---_O_____-X-OO__OOO---O+____________________O__OOOO_______________O___O__
_---__+_+_+-X-_______---_______+_________+-----_____-XXX-_-----------XXX----X------X--X-____------__;O---_O+O+_+-X-_______---_______+_________+-----O___O-XXX-_-----------XXX----X------X--X-____------__
